Brand,model,Year,Age,kmDriven,Transmission,Owner,FuelType,AskPrice
35.0,330.0,2022.0,2.0,35000.0,1.0,0.0,1.0,600000.0
23.0,125.0,2013.0,11.0,55000.0,0.0,0.0,1.0,260000.0
23.0,123.0,2020.0,4.0,55000.0,0.0,0.0,2.0,990000.0
3.0,26.0,2019.0,5.0,22000.0,0.0,0.0,2.0,3100000.0
37.0,253.0,2012.0,12.0,123000.0,1.0,2.0,0.0,399000.0
23.0,52.0,2018.0,6.0,128000.0,1.0,0.0,0.0,670000.0
28.0,328.0,2014.0,10.0,132228.0,1.0,2.0,0.0,450000.0
23.0,361.0,2017.0,7.0,50000.0,0.0,0.0,1.0,435000.0
23.0,391.0,2010.0,14.0,80000.0,1.0,2.0,2.0,170000.0
23.0,319.0,2014.0,10.0,70927.0,1.0,2.0,2.0,325000.0
31.0,197.0,2016.0,8.0,40000.0,1.0,2.0,2.0,145000.0
35.0,330.0,2018.0,6.0,32000.0,1.0,0.0,0.0,545000.0
3.0,22.0,2015.0,9.0,42000.0,0.0,2.0,0.0,1050000.0
25.0,151.0,2017.0,7.0,102000.0,0.0,0.0,0.0,2775000.0
12.0,69.0,2012.0,12.0,92000.0,0.0,0.0,1.0,400000.0
23.0,123.0,2017.0,7.0,80000.0,1.0,0.0,0.0,750000.0
11.0,120.0,2016.0,8.0,93000.0,0.0,2.0,0.0,2100000.0
35.0,230.0,2015.0,9.0,47000.0,0.0,2.0,2.0,269000.0
13.0,234.0,2015.0,9.0,73000.0,0.0,0.0,0.0,775000.0
11.0,115.0,2019.0,5.0,41868.0,0.0,0.0,1.0,775000.0
12.0,358.0,2020.0,4.0,55000.0,1.0,0.0,2.0,675000.0
36.0,189.0,2023.0,1.0,20000.0,0.0,0.0,1.0,3300000.0
3.0,261.0,2016.0,8.0,120000.0,0.0,2.0,0.0,1475000.0
23.0,116.0,2011.0,13.0,96369.0,1.0,2.0,1.0,120000.0
13.0,393.0,2011.0,13.0,62000.0,0.0,0.0,2.0,275000.0
13.0,352.0,2014.0,10.0,93000.0,1.0,2.0,0.0,520000.0
13.0,119.0,2019.0,5.0,79000.0,1.0,2.0,1.0,465000.0
21.0,174.0,2021.0,3.0,23000.0,0.0,0.0,2.0,1475000.0
23.0,361.0,2015.0,9.0,62000.0,0.0,2.0,1.0,120000.0
36.0,188.0,2019.0,5.0,97000.0,1.0,0.0,0.0,1521000.0
11.0,120.0,2019.0,5.0,85000.0,0.0,2.0,0.0,2150000.0
12.0,86.0,2008.0,16.0,82700.0,1.0,2.0,2.0,285000.0
3.0,25.0,2011.0,13.0,90000.0,0.0,2.0,0.0,1275000.0
23.0,39.0,2019.0,5.0,78000.0,0.0,0.0,2.0,475000.0
4.0,8.0,2017.0,7.0,95000.0,0.0,0.0,0.0,2100000.0
22.0,329.0,2019.0,5.0,10000.0,1.0,0.0,0.0,795000.0
12.0,44.0,2014.0,10.0,62000.0,1.0,0.0,1.0,385000.0
23.0,40.0,2020.0,4.0,25000.0,1.0,0.0,1.0,325000.0
23.0,398.0,2021.0,3.0,62000.0,1.0,2.0,1.0,680000.0
23.0,361.0,2015.0,9.0,90000.0,1.0,2.0,1.0,290000.0
31.0,109.0,2016.0,8.0,83409.0,0.0,2.0,0.0,625000.0
23.0,391.0,2013.0,11.0,78000.0,1.0,2.0,2.0,150000.0
25.0,65.0,2018.0,6.0,42000.0,0.0,0.0,0.0,2700000.0
12.0,87.0,2006.0,18.0,98000.0,0.0,2.0,2.0,225000.0
23.0,319.0,2017.0,7.0,79000.0,0.0,0.0,2.0,569000.0
23.0,361.0,2019.0,5.0,72500.0,1.0,0.0,1.0,425000.0
23.0,361.0,2011.0,13.0,95000.0,1.0,2.0,1.0,220000.0
36.0,97.0,2013.0,11.0,77000.0,0.0,2.0,1.0,365000.0
23.0,83.0,2019.0,5.0,73500.0,0.0,0.0,2.0,750000.0
13.0,296.0,2011.0,13.0,70000.0,0.0,0.0,1.0,120000.0
23.0,80.0,2019.0,5.0,120000.0,0.0,2.0,1.0,300000.0
36.0,187.0,2011.0,13.0,175000.0,1.0,2.0,0.0,650000.0
23.0,52.0,2017.0,7.0,50000.0,0.0,0.0,2.0,425000.0
13.0,168.0,2020.0,4.0,44681.0,1.0,0.0,2.0,525155.0
10.0,225.0,2016.0,8.0,70000.0,0.0,0.0,1.0,560000.0
22.0,329.0,2022.0,2.0,19000.0,1.0,0.0,0.0,1599000.0
36.0,187.0,2008.0,16.0,122000.0,1.0,0.0,0.0,390000.0
27.0,248.0,2017.0,7.0,79000.0,0.0,2.0,0.0,1075000.0
23.0,319.0,2015.0,9.0,52000.0,1.0,0.0,2.0,450000.0
13.0,100.0,2023.0,1.0,15000.0,0.0,0.0,2.0,1690000.0
17.0,88.0,2018.0,6.0,75000.0,1.0,2.0,0.0,1500000.0
23.0,398.0,2020.0,4.0,28000.0,0.0,0.0,1.0,725000.0
12.0,44.0,2015.0,9.0,104000.0,0.0,0.0,1.0,400000.0
23.0,123.0,2015.0,9.0,52000.0,1.0,0.0,1.0,685000.0
11.0,115.0,2019.0,5.0,70000.0,1.0,0.0,0.0,590000.0
23.0,317.0,2016.0,8.0,47500.0,1.0,0.0,2.0,530000.0
12.0,191.0,2016.0,8.0,93000.0,0.0,2.0,1.0,425000.0
37.0,253.0,2014.0,10.0,149000.0,0.0,2.0,2.0,530000.0
23.0,123.0,2014.0,10.0,70000.0,1.0,2.0,1.0,455000.0
13.0,117.0,2013.0,11.0,100000.0,1.0,2.0,0.0,465000.0
4.0,15.0,2017.0,7.0,24000.0,0.0,2.0,0.0,4450000.0
23.0,362.0,2019.0,5.0,81000.0,1.0,0.0,1.0,490000.0
13.0,393.0,2013.0,11.0,56000.0,1.0,2.0,2.0,290000.0
3.0,261.0,2012.0,12.0,90000.0,0.0,2.0,0.0,890000.0
37.0,253.0,2018.0,6.0,23000.0,1.0,2.0,0.0,545000.0
22.0,195.0,2017.0,7.0,90000.0,0.0,2.0,1.0,220000.0
23.0,319.0,2024.0,0.0,5500.0,0.0,0.0,1.0,411000.0
13.0,168.0,2016.0,8.0,62000.0,0.0,2.0,1.0,440000.0
23.0,237.0,2023.0,1.0,15000.0,0.0,2.0,1.0,800000.0
13.0,100.0,2022.0,2.0,44000.0,1.0,0.0,2.0,1350000.0
23.0,379.0,2020.0,4.0,78000.0,0.0,0.0,2.0,1050000.0
23.0,83.0,2020.0,4.0,75000.0,0.0,2.0,1.0,550000.0
13.0,352.0,2011.0,13.0,86000.0,1.0,2.0,0.0,335000.0
27.0,248.0,2017.0,7.0,125000.0,0.0,2.0,0.0,1099000.0
22.0,329.0,2021.0,3.0,28500.0,0.0,2.0,2.0,1300000.0
22.0,382.0,2012.0,12.0,175000.0,1.0,0.0,0.0,710000.0
7.0,307.0,2013.0,11.0,50000.0,1.0,2.0,2.0,149000.0
13.0,394.0,2019.0,5.0,80000.0,1.0,0.0,2.0,625000.0
23.0,317.0,2022.0,2.0,75000.0,1.0,0.0,2.0,575000.0
37.0,347.0,2014.0,10.0,72000.0,0.0,2.0,2.0,450000.0
13.0,296.0,2009.0,15.0,130000.0,0.0,2.0,1.0,70000.0
13.0,393.0,2012.0,12.0,68000.0,0.0,2.0,2.0,294000.0
23.0,317.0,2024.0,0.0,18950.0,0.0,0.0,2.0,950000.0
13.0,100.0,2021.0,3.0,90000.0,0.0,0.0,0.0,1650000.0
23.0,116.0,2023.0,1.0,53000.0,0.0,0.0,1.0,580000.0
37.0,193.0,2016.0,8.0,120000.0,1.0,0.0,0.0,825000.0
23.0,116.0,2020.0,4.0,63000.0,0.0,0.0,1.0,349000.0
35.0,291.0,2017.0,7.0,72400.0,1.0,0.0,0.0,745000.0
13.0,119.0,2015.0,9.0,46000.0,1.0,2.0,2.0,575000.0
13.0,119.0,2021.0,3.0,57555.0,1.0,0.0,2.0,705000.0
37.0,333.0,2018.0,6.0,52000.0,0.0,0.0,0.0,1915000.0
13.0,168.0,2016.0,8.0,42000.0,1.0,0.0,2.0,320000.0
23.0,82.0,2018.0,6.0,40000.0,1.0,0.0,2.0,500000.0
23.0,241.0,2019.0,5.0,55846.0,1.0,2.0,2.0,285000.0
13.0,169.0,2023.0,1.0,10000.0,1.0,2.0,2.0,635000.0
12.0,44.0,2016.0,8.0,86000.0,1.0,2.0,1.0,425000.0
23.0,17.0,2008.0,16.0,70000.0,1.0,2.0,2.0,80000.0
13.0,394.0,2022.0,2.0,31851.0,1.0,0.0,2.0,647000.0
12.0,70.0,2015.0,9.0,103000.0,0.0,2.0,1.0,775000.0
25.0,65.0,2020.0,4.0,59001.0,0.0,0.0,0.0,3690000.0
23.0,317.0,2011.0,13.0,130000.0,1.0,2.0,2.0,310000.0
25.0,157.0,2017.0,7.0,66000.0,0.0,2.0,0.0,5400000.0
35.0,330.0,2020.0,4.0,52252.0,1.0,0.0,1.0,340000.0
12.0,87.0,2013.0,11.0,84000.0,0.0,2.0,2.0,400000.0
3.0,261.0,2019.0,5.0,44000.0,0.0,0.0,0.0,3200000.0
36.0,127.0,2013.0,11.0,81530.0,1.0,2.0,0.0,425000.0
23.0,241.0,2017.0,7.0,57215.0,0.0,0.0,1.0,245000.0
13.0,122.0,2012.0,12.0,10000.0,0.0,2.0,2.0,140000.0
18.0,306.0,2021.0,3.0,34000.0,0.0,0.0,1.0,899000.0
11.0,115.0,2013.0,11.0,78300.0,1.0,0.0,0.0,310000.0
18.0,302.0,2022.0,2.0,30000.0,0.0,0.0,0.0,2075000.0
37.0,253.0,2017.0,7.0,94000.0,0.0,2.0,2.0,790000.0
12.0,70.0,2019.0,5.0,124000.0,0.0,0.0,2.0,1499000.0
13.0,122.0,2015.0,9.0,55000.0,1.0,2.0,2.0,265000.0
23.0,52.0,2017.0,7.0,20300.0,0.0,0.0,2.0,525000.0
12.0,84.0,2013.0,11.0,55000.0,1.0,2.0,1.0,310000.0
23.0,319.0,2015.0,9.0,60000.0,1.0,0.0,0.0,420000.0
23.0,319.0,2016.0,8.0,68000.0,1.0,0.0,1.0,365000.0
23.0,282.0,2020.0,4.0,35000.0,1.0,0.0,2.0,420000.0
33.0,271.0,2018.0,6.0,174000.0,0.0,0.0,0.0,710000.0
23.0,83.0,2016.0,8.0,59000.0,1.0,0.0,2.0,545000.0
25.0,211.0,2012.0,12.0,129000.0,0.0,0.0,0.0,1750000.0
33.0,303.0,2022.0,2.0,22940.0,1.0,0.0,2.0,1195000.0
9.0,260.0,2016.0,8.0,94000.0,1.0,2.0,1.0,221000.0
37.0,347.0,2011.0,13.0,70000.0,0.0,2.0,1.0,290000.0
13.0,122.0,2013.0,11.0,56000.0,1.0,2.0,2.0,195000.0
13.0,48.0,2021.0,3.0,49000.0,1.0,0.0,0.0,790000.0
36.0,4.0,2024.0,0.0,6000.0,0.0,0.0,0.0,5495000.0
11.0,115.0,2015.0,9.0,80000.0,0.0,2.0,2.0,465000.0
23.0,80.0,2014.0,10.0,65000.0,1.0,0.0,2.0,270000.0
37.0,253.0,2011.0,13.0,152000.0,1.0,2.0,0.0,370000.0
31.0,109.0,2014.0,10.0,98000.0,1.0,2.0,0.0,450000.0
17.0,88.0,2021.0,3.0,32000.0,0.0,0.0,2.0,1899000.0
13.0,169.0,2021.0,3.0,55000.0,1.0,0.0,1.0,625000.0
23.0,319.0,2022.0,2.0,45000.0,0.0,0.0,1.0,840000.0
12.0,191.0,2015.0,9.0,68000.0,1.0,2.0,0.0,399000.0
23.0,80.0,2017.0,7.0,62000.0,0.0,0.0,1.0,411000.0
14.0,276.0,2010.0,14.0,65000.0,1.0,2.0,0.0,195000.0
13.0,393.0,2011.0,13.0,45000.0,1.0,2.0,2.0,315000.0
22.0,329.0,2021.0,3.0,51000.0,0.0,2.0,0.0,1590000.0
31.0,109.0,2015.0,9.0,75000.0,1.0,2.0,0.0,560000.0
35.0,332.0,2023.0,1.0,20000.0,1.0,2.0,1.0,730000.0
23.0,361.0,2019.0,5.0,45640.0,1.0,2.0,2.0,460000.0
13.0,393.0,2011.0,13.0,71303.0,0.0,2.0,2.0,325000.0
23.0,391.0,2011.0,13.0,73500.0,1.0,0.0,1.0,70000.0
13.0,168.0,2017.0,7.0,90001.0,1.0,0.0,0.0,430000.0
15.0,105.0,2022.0,2.0,15000.0,0.0,0.0,0.0,2000000.0
23.0,361.0,2012.0,12.0,56000.0,1.0,0.0,1.0,195000.0
13.0,100.0,2020.0,4.0,123000.0,0.0,0.0,2.0,1150000.0
3.0,263.0,2014.0,10.0,45000.0,0.0,2.0,0.0,1200000.0
36.0,189.0,2024.0,0.0,1600.0,0.0,0.0,2.0,2285000.0
12.0,84.0,2014.0,10.0,87000.0,1.0,0.0,0.0,495000.0
13.0,100.0,2017.0,7.0,67879.0,1.0,0.0,0.0,730000.0
23.0,40.0,2020.0,4.0,72000.0,0.0,2.0,1.0,375000.0
37.0,253.0,2021.0,3.0,59000.0,0.0,2.0,2.0,1100000.0
12.0,70.0,2015.0,9.0,104000.0,0.0,2.0,1.0,775000.0
25.0,65.0,2011.0,13.0,65000.0,0.0,0.0,0.0,1150000.0
17.0,88.0,2017.0,7.0,80000.0,1.0,0.0,0.0,850000.0
12.0,84.0,2015.0,9.0,78300.0,0.0,0.0,1.0,611000.0
37.0,253.0,2010.0,14.0,140000.0,1.0,2.0,0.0,350000.0
37.0,253.0,2016.0,8.0,75000.0,0.0,2.0,2.0,530000.0
23.0,319.0,2017.0,7.0,63000.0,0.0,2.0,1.0,550000.0
35.0,330.0,2018.0,6.0,42000.0,0.0,0.0,1.0,535000.0
9.0,258.0,2014.0,10.0,80000.0,0.0,2.0,2.0,179001.0
22.0,382.0,2013.0,11.0,81000.0,1.0,0.0,0.0,571000.0
23.0,319.0,2017.0,7.0,65500.0,0.0,0.0,1.0,550000.0
22.0,298.0,2016.0,8.0,67000.0,1.0,2.0,0.0,675000.0
23.0,361.0,2021.0,3.0,60000.0,1.0,0.0,1.0,510000.0
36.0,71.0,2013.0,11.0,90000.0,0.0,0.0,2.0,775000.0
25.0,65.0,2019.0,5.0,58000.0,0.0,0.0,0.0,2951000.0
38.0,283.0,2013.0,11.0,56000.0,0.0,2.0,0.0,1250000.0
23.0,360.0,2021.0,3.0,89000.0,1.0,0.0,1.0,560000.0
12.0,232.0,2010.0,14.0,75000.0,0.0,2.0,1.0,225000.0
23.0,123.0,2020.0,4.0,51000.0,0.0,2.0,1.0,950000.0
37.0,325.0,2022.0,2.0,55000.0,0.0,2.0,2.0,1425000.0
23.0,40.0,2009.0,15.0,70000.0,1.0,2.0,2.0,130000.0
13.0,352.0,2014.0,10.0,71900.0,0.0,2.0,1.0,450000.0
31.0,197.0,2017.0,7.0,22000.0,1.0,2.0,2.0,285000.0
23.0,116.0,2020.0,4.0,70000.0,1.0,2.0,2.0,450000.0
23.0,319.0,2014.0,10.0,25500.0,1.0,0.0,0.0,574000.0
37.0,253.0,2018.0,6.0,78000.0,0.0,2.0,2.0,775000.0
36.0,188.0,2020.0,4.0,75000.0,0.0,0.0,0.0,2000000.0
23.0,52.0,2021.0,3.0,17532.0,1.0,0.0,2.0,704429.0
11.0,135.0,2011.0,13.0,97000.0,1.0,2.0,2.0,130000.0
12.0,84.0,2012.0,12.0,66000.0,0.0,0.0,1.0,350000.0
36.0,188.0,2022.0,2.0,16800.0,0.0,0.0,0.0,3400000.0
23.0,116.0,2012.0,12.0,50000.0,1.0,2.0,1.0,275000.0
23.0,281.0,2017.0,7.0,69000.0,1.0,0.0,0.0,499999.0
33.0,201.0,2021.0,3.0,34000.0,1.0,0.0,2.0,1250000.0
17.0,88.0,2017.0,7.0,78000.0,0.0,0.0,2.0,975000.0
3.0,263.0,2014.0,10.0,92000.0,0.0,2.0,0.0,1025000.0
37.0,253.0,2017.0,7.0,130000.0,0.0,2.0,2.0,850000.0
13.0,295.0,2020.0,4.0,65000.0,0.0,2.0,1.0,435000.0
23.0,52.0,2018.0,6.0,19000.0,1.0,0.0,2.0,525000.0
13.0,169.0,2021.0,3.0,65900.0,0.0,0.0,1.0,651000.0
35.0,173.0,2021.0,3.0,52000.0,0.0,0.0,2.0,2050000.0
23.0,362.0,2012.0,12.0,65000.0,1.0,0.0,2.0,195000.0
23.0,398.0,2017.0,7.0,84500.0,1.0,2.0,0.0,490000.0
23.0,361.0,2011.0,13.0,109500.0,0.0,0.0,1.0,245000.0
4.0,7.0,2016.0,8.0,59000.0,0.0,0.0,0.0,1650000.0
35.0,173.0,2022.0,2.0,50000.0,1.0,0.0,0.0,1750000.0
23.0,361.0,2016.0,8.0,89700.0,1.0,2.0,2.0,369000.0
23.0,361.0,2023.0,1.0,35000.0,0.0,0.0,1.0,750000.0
12.0,84.0,2015.0,9.0,93000.0,1.0,0.0,0.0,445000.0
23.0,317.0,2007.0,17.0,25.0,0.0,0.0,1.0,70000.0
23.0,83.0,2017.0,7.0,51000.0,0.0,0.0,2.0,555000.0
23.0,116.0,2016.0,8.0,51000.0,1.0,2.0,2.0,400000.0
11.0,115.0,2013.0,11.0,73000.0,1.0,2.0,0.0,395000.0
7.0,54.0,2012.0,12.0,99000.0,1.0,2.0,0.0,130000.0
23.0,362.0,2016.0,8.0,95000.0,1.0,2.0,1.0,375000.0
28.0,247.0,2012.0,12.0,32000.0,0.0,2.0,1.0,270000.0
11.0,115.0,2017.0,7.0,49000.0,1.0,2.0,2.0,590000.0
25.0,211.0,2012.0,12.0,125000.0,0.0,2.0,0.0,915000.0
23.0,361.0,2019.0,5.0,76000.0,1.0,0.0,1.0,450000.0
23.0,123.0,2020.0,4.0,64185.0,1.0,0.0,1.0,985000.0
13.0,119.0,2015.0,9.0,38000.0,1.0,2.0,2.0,490000.0
23.0,319.0,2018.0,6.0,150000.0,1.0,0.0,0.0,724999.0
23.0,40.0,2019.0,5.0,75000.0,1.0,0.0,1.0,320000.0
22.0,382.0,2012.0,12.0,133000.0,1.0,2.0,0.0,500000.0
27.0,248.0,2014.0,10.0,150000.0,1.0,2.0,0.0,975000.0
11.0,115.0,2014.0,10.0,53000.0,1.0,0.0,0.0,365000.0
23.0,37.0,2010.0,14.0,92000.0,1.0,2.0,1.0,105000.0
31.0,197.0,2020.0,4.0,45011.0,1.0,0.0,2.0,375000.0
23.0,80.0,2018.0,6.0,72000.0,0.0,0.0,2.0,400000.0
13.0,393.0,2009.0,15.0,13570.0,0.0,0.0,1.0,155000.0
22.0,299.0,2022.0,2.0,11000.0,1.0,0.0,0.0,1768000.0
23.0,123.0,2022.0,2.0,5000.0,1.0,0.0,2.0,1060000.0
12.0,35.0,2011.0,13.0,64000.0,0.0,2.0,1.0,444444.0
4.0,11.0,2016.0,8.0,47000.0,0.0,2.0,0.0,2500000.0
33.0,271.0,2013.0,11.0,75000.0,0.0,0.0,1.0,295000.0
23.0,52.0,2016.0,8.0,120000.0,1.0,0.0,1.0,590000.0
13.0,122.0,2013.0,11.0,66500.0,1.0,0.0,2.0,245000.0
23.0,116.0,2023.0,1.0,20000.0,1.0,2.0,1.0,600000.0
23.0,361.0,2019.0,5.0,65000.0,0.0,0.0,2.0,600000.0
22.0,298.0,2009.0,15.0,145000.0,1.0,0.0,0.0,315000.0
7.0,292.0,2013.0,11.0,77000.0,1.0,2.0,1.0,250000.0
13.0,122.0,2018.0,6.0,50000.0,1.0,0.0,2.0,269991.0
13.0,100.0,2018.0,6.0,88652.0,1.0,2.0,0.0,785000.0
13.0,394.0,2017.0,7.0,37638.0,1.0,0.0,0.0,580000.0
23.0,123.0,2024.0,0.0,3000.0,1.0,0.0,1.0,1199000.0
13.0,352.0,2016.0,8.0,65426.0,0.0,2.0,2.0,570000.0
3.0,261.0,2017.0,7.0,65000.0,0.0,2.0,0.0,1690000.0
23.0,80.0,2018.0,6.0,42000.0,0.0,2.0,1.0,550000.0
23.0,52.0,2018.0,6.0,66000.0,0.0,2.0,1.0,535000.0
3.0,26.0,2012.0,12.0,119812.0,0.0,2.0,0.0,780000.0
25.0,155.0,2017.0,7.0,38700.0,0.0,2.0,2.0,5490000.0
31.0,109.0,2016.0,8.0,64000.0,1.0,2.0,0.0,325000.0
23.0,167.0,2023.0,1.0,9000.0,1.0,0.0,2.0,1450000.0
22.0,298.0,2014.0,10.0,110000.0,1.0,2.0,0.0,625000.0
23.0,360.0,2015.0,9.0,68000.0,1.0,0.0,1.0,380000.0
37.0,333.0,2024.0,0.0,1.0,0.0,0.0,2.0,3175000.0
20.0,266.0,2018.0,6.0,132000.0,0.0,0.0,1.0,3850000.0
13.0,100.0,2018.0,6.0,23000.0,0.0,0.0,2.0,1035111.0
13.0,385.0,2018.0,6.0,94000.0,1.0,2.0,0.0,350000.0
13.0,119.0,2019.0,5.0,91571.0,1.0,0.0,2.0,681000.0
12.0,51.0,2018.0,6.0,32000.0,1.0,2.0,1.0,700000.0
23.0,362.0,2015.0,9.0,75000.0,1.0,0.0,1.0,349999.0
23.0,317.0,2011.0,13.0,68000.0,0.0,2.0,1.0,165000.0
23.0,123.0,2016.0,8.0,114000.0,1.0,2.0,1.0,619000.0
22.0,298.0,2018.0,6.0,85000.0,1.0,2.0,0.0,1385000.0
25.0,152.0,2021.0,3.0,47000.0,0.0,0.0,0.0,4500000.0
23.0,356.0,2021.0,3.0,72375.0,1.0,0.0,1.0,690000.0
18.0,302.0,2019.0,5.0,79000.0,1.0,2.0,2.0,1095000.0
23.0,116.0,2016.0,8.0,152000.0,0.0,2.0,1.0,380786.0
23.0,194.0,2023.0,1.0,5500.0,1.0,0.0,2.0,955000.0
13.0,352.0,2013.0,11.0,60000.0,1.0,2.0,2.0,350000.0
23.0,362.0,2023.0,1.0,56000.0,0.0,0.0,1.0,560000.0
23.0,52.0,2017.0,7.0,65000.0,0.0,2.0,1.0,570000.0
23.0,116.0,2012.0,12.0,105000.0,0.0,2.0,1.0,220000.0
37.0,253.0,2016.0,8.0,37000.0,0.0,2.0,2.0,649000.0
23.0,41.0,2015.0,9.0,52000.0,0.0,2.0,1.0,349000.0
36.0,97.0,2015.0,9.0,54419.0,1.0,2.0,1.0,699000.0
22.0,298.0,2016.0,8.0,90000.0,1.0,2.0,0.0,1040000.0
23.0,123.0,2019.0,5.0,64000.0,0.0,2.0,1.0,820000.0
22.0,380.0,2019.0,5.0,85000.0,0.0,0.0,0.0,875000.0
13.0,100.0,2015.0,9.0,66698.0,1.0,2.0,0.0,745000.0
13.0,236.0,2020.0,4.0,47000.0,1.0,2.0,0.0,750000.0
36.0,340.0,2024.0,0.0,1900.0,0.0,0.0,1.0,2125000.0
36.0,188.0,2018.0,6.0,150000.0,1.0,0.0,0.0,1235000.0
23.0,52.0,2016.0,8.0,25000.0,1.0,0.0,2.0,515000.0
12.0,358.0,2017.0,7.0,56000.0,1.0,0.0,0.0,480000.0
23.0,40.0,2017.0,7.0,54000.0,1.0,2.0,1.0,215000.0
13.0,352.0,2024.0,0.0,8499.0,0.0,0.0,2.0,1574999.0
13.0,119.0,2018.0,6.0,63512.0,1.0,0.0,2.0,555000.0
23.0,361.0,2016.0,8.0,57000.0,0.0,0.0,2.0,399000.0
33.0,132.0,2010.0,14.0,88000.0,0.0,2.0,2.0,170000.0
13.0,393.0,2013.0,11.0,62000.0,1.0,2.0,1.0,325000.0
13.0,168.0,2015.0,9.0,53000.0,0.0,0.0,1.0,429000.0
33.0,240.0,2015.0,9.0,150000.0,0.0,0.0,0.0,899000.0
23.0,37.0,2008.0,16.0,82000.0,1.0,2.0,2.0,154000.0
12.0,44.0,2016.0,8.0,39000.0,1.0,2.0,2.0,285000.0
23.0,52.0,2019.0,5.0,110000.0,0.0,0.0,2.0,475000.0
23.0,241.0,2018.0,6.0,80000.0,0.0,0.0,1.0,220000.0
23.0,123.0,2014.0,10.0,75871.0,1.0,2.0,1.0,575000.0
13.0,100.0,2016.0,8.0,106000.0,0.0,2.0,0.0,985000.0
13.0,394.0,2016.0,8.0,62000.0,1.0,2.0,2.0,465000.0
23.0,362.0,2014.0,10.0,97000.0,1.0,2.0,1.0,300000.0
23.0,361.0,2012.0,12.0,146000.0,1.0,2.0,1.0,210000.0
17.0,88.0,2018.0,6.0,69000.0,1.0,0.0,0.0,921000.0
12.0,84.0,2015.0,9.0,67000.0,0.0,2.0,1.0,565000.0
23.0,280.0,2019.0,5.0,53000.0,1.0,0.0,0.0,700000.0
23.0,40.0,2015.0,9.0,81000.0,0.0,2.0,1.0,255000.0
12.0,85.0,2018.0,6.0,55000.0,0.0,2.0,2.0,690000.0
23.0,317.0,2011.0,13.0,111000.0,1.0,2.0,0.0,330000.0
12.0,84.0,2012.0,12.0,96266.0,1.0,0.0,2.0,395000.0
3.0,26.0,2018.0,6.0,85000.0,0.0,0.0,0.0,2471000.0
27.0,248.0,2013.0,11.0,164000.0,1.0,0.0,0.0,1200000.0
23.0,317.0,2018.0,6.0,78000.0,1.0,0.0,0.0,499999.0
13.0,122.0,2012.0,12.0,49000.0,1.0,0.0,2.0,185000.0
13.0,393.0,2010.0,14.0,76000.0,1.0,0.0,2.0,285000.0
23.0,83.0,2019.0,5.0,52000.0,1.0,2.0,2.0,675000.0
13.0,168.0,2015.0,9.0,53000.0,0.0,0.0,1.0,429000.0
12.0,44.0,2017.0,7.0,55000.0,1.0,0.0,2.0,395000.0
36.0,127.0,2016.0,8.0,50000.0,1.0,0.0,1.0,355000.0
23.0,355.0,2018.0,6.0,67000.0,0.0,0.0,0.0,695000.0
4.0,365.0,2019.0,5.0,49000.0,0.0,0.0,0.0,2550000.0
31.0,197.0,2016.0,8.0,85000.0,1.0,0.0,1.0,179000.0
23.0,282.0,2022.0,2.0,7253.0,1.0,0.0,2.0,495000.0
25.0,279.0,2014.0,10.0,74000.0,0.0,2.0,0.0,4475000.0
13.0,394.0,2015.0,9.0,35000.0,1.0,0.0,0.0,570000.0
23.0,123.0,2013.0,11.0,56000.0,1.0,2.0,1.0,475000.0
22.0,382.0,2013.0,11.0,81453.0,1.0,0.0,0.0,460000.0
23.0,319.0,2019.0,5.0,82000.0,1.0,0.0,0.0,795000.0
12.0,69.0,2015.0,9.0,70000.0,0.0,0.0,1.0,811000.0
22.0,322.0,2016.0,8.0,200000.0,0.0,2.0,0.0,420000.0
23.0,123.0,2019.0,5.0,63000.0,0.0,2.0,1.0,820000.0
23.0,361.0,2022.0,2.0,65000.0,0.0,2.0,1.0,595000.0
23.0,40.0,2015.0,9.0,73000.0,1.0,2.0,2.0,230000.0
12.0,84.0,2014.0,10.0,153000.0,1.0,0.0,2.0,460000.0
23.0,80.0,2015.0,9.0,55000.0,1.0,2.0,1.0,349000.0
13.0,384.0,2015.0,9.0,85000.0,1.0,0.0,2.0,295000.0
36.0,188.0,2017.0,7.0,163000.0,1.0,0.0,0.0,1779999.0
12.0,84.0,2010.0,14.0,86000.0,1.0,2.0,1.0,210000.0
13.0,100.0,2017.0,7.0,58789.0,1.0,0.0,0.0,880000.0
23.0,125.0,2011.0,13.0,88000.0,1.0,0.0,2.0,160000.0
23.0,80.0,2019.0,5.0,78000.0,1.0,0.0,1.0,530000.0
23.0,41.0,2011.0,13.0,78000.0,0.0,0.0,1.0,150000.0
23.0,52.0,2018.0,6.0,66000.0,0.0,2.0,1.0,515000.0
23.0,40.0,2016.0,8.0,57000.0,1.0,0.0,2.0,300000.0
28.0,328.0,2018.0,6.0,121000.0,1.0,0.0,0.0,599000.0
35.0,392.0,2015.0,9.0,76000.0,1.0,0.0,0.0,299000.0
37.0,253.0,2013.0,11.0,100000.0,1.0,2.0,0.0,230000.0
31.0,197.0,2019.0,5.0,42000.0,0.0,2.0,1.0,380000.0
13.0,352.0,2019.0,5.0,39000.0,0.0,0.0,1.0,825000.0
25.0,148.0,2010.0,14.0,143000.0,0.0,2.0,0.0,1395000.0
19.0,108.0,2016.0,8.0,70000.0,0.0,0.0,0.0,3000000.0
